"","Address","Postal_code","Description","Price","Square_feet","Beds","Baths","Date_Added","Year_built","Neighbourhood","Type_of_home","Area_of_city","Lot_info","Id_code","Img_uri"
"2385","1045 19 AV SE, Calgary, Alb","T2G1M1","This 1906 Character Bungalow is a Commercially Zoned Property with C-Cor2 zoning ideal for many types of   Business's within City guidelines and approval. WHY LOCK INTO A LEASE WHEN YOU CAN BUILD EQUITY in your own property? You can  stop paying high lease rates! Your Customers will love coming to a unique business destination and this Bungalow is within 2 blocks of the proposed GREEN LINE LRT in very popular Ramsay!  The property has had renovations throughout the years and shows well with an Open Concept and bright sunny layout. The part basement is great for storage.  Excellent upswing & location to build new in the future. Enjoy coming to your office every day! An easy enjoyable walk to Downtown, Inglewood Bistro's and more, and excellent access to all major routes! Call your most Favourite Realtor to view this Excellent opportunity soon! (id:1937)","418800",NA,"1","759","20 January 2018","1906","Ramsay","Singlefamily","Southeast Calgary",NA,"l_52686291","https://mediavault.point2.com/p2h/listing/cc64/4629/1e81/a7859866648036a21686/wm_large.jpg"
"2386","#709 121 COPPERPOND CM SE, Calgary, Alb","t2z5b6","Wow ! Come and see this beautiful END unit townhouse,1141 sqft  ( builder size  is 1208 square ft ). house featuring extra spacious living room with brand new laminate flooring throughout. Open floor plan make it very comfortable . Kitchen has STAINLESS STEEL appliances, expresso kitchen cabinets, window over the sink, and  there is patio off kitchen.  Upstairs has 2 large bedroom each has its own ensuite bath. There is also a front veranda where you can enjoy your cup of coffee in summer with the view of the beautiful treed court yard at front of the unit. Basement is fully insulated and has 4 large windows, Rough-in bath and a very nice open lay out. This unit is facing South east  with sunshine even in winter. Easy access to Stony Trail, and close to bus , school and shopping.  Show PRIDE OF OWNERSHIP ! (id:1937)","279900","1141","2","3","11 February 2018","2013","Copperfield","Singlefamily","Southeast Calgary",NA,"l_53555402","https://mediavault.point2.com/p2h/listing/1c9b/6e69/5c86/1044632f6766758cbdfc/wm_large.jpg"
"2387","#907 108 3 AV SW, Calgary, Alb","T2P0E7","Reduced from $108,000 of this lowest asking price unit in same type of Downtown core, featuring gorgeous well maintained bachelor suite located on the higher floor of the building in a convenient core area, great bridge and Bow River view from this North facing balcony (4ft x 9ft) and from the living room. Big storage space / closet inside the unit, good size of kitchen and full bath. Walking distance to Eau Claire Market, pharmacies, restaurants, banks and the most important value is the Bow River walkway. Condo fee includes: Basic channels and Fairchild TV, water, heat, electricity, maintenance, management, reserve fund. Underground parking can be purchased separately from the Base Management Company for $40k or monthly rent for $350. Unit is now vacant! (id:1937)","99900",NA,"1","364","21 January 2018","1977","Chinatown","Singlefamily","Southwest Calgary",NA,"l_52734656","https://mediavault.point2.com/p2h/listing/0cf8/ffc6/aa10/6d78a38f7c87e7c28b79/wm_large.jpg"
"2388","#209 1000 15 AV SW, Calgary, Alb","T2R0S6","Welcome to your new home! This one bedroom plus den, located in the desirable Paradyme building offers almost 750 sq ft of living space. This open design with 9 ft ceilings is an end unit, allowing light to flood from multiple directions. This master Bedroom has a walk through closet into your 4 piece bathroom. Walk through your den to find the stackable washer and dryer in a large storage room. The kitchen offers a raised breakfast bar with maple cabinets and ample cupboard space. The living room boasts a wall of windows with French doors leading to a Romeo and Juliet style balcony. Parking is a breeze, in your oversized titled underground spot. The building is well run, well located and offers an amazing rooftop patio great for entertaining! (id:1937)","259900","747","1","1","11 February 2018","2003","Beltline","Singlefamily","Southwest Calgary",NA,"l_53555411","https://mediavault.point2.com/p2h/listing/a8de/939c/6e65/337f32fa872b5fa5f0a5/wm_large.jpg"
"2389","1003 DRURY AV NE, Calgary, Alb","T2E0M3","Investor Alert!!!  One of the largest view lots on the south side of sought after Drury Avenue in Bridgeland.  Nearly 50' wide. This hillside location has one of the best Down Town and south city views.  Lot size is approximately 14.7x33.5, zoned R-C2.  Great location for development.  Please note; the home had a fire that damaged the structure on the south side of the home. The home is as-is. Land value only!!! (id:1937)","829900",NA,"2","2262","30 January 2018","1950","Bridgeland","Singlefamily","Northwest Calgary",NA,"l_53027861","https://mediavault.point2.com/p2h/listing/4e4c/a505/f032/fc85c3cc27f3848c0f10/wm_large.jpg"
"2390","68 MASTERS RI SE, Calgary, Alb","T3M2B9","Official Showhome Status on this 2100 sq ft Insignia model by Hopewell Residential! Enjoy Lakeside Living in this almost new home. Warm and inviting, the foyer is large enough for the whole gang! Victorian stained HW & Tile flooring stretches to every corner of the main floor. Your friends will love the Gourmet kitchen featuring FULL HEIGHT Cappuccino Maple Cabinets, Granite Surfaces & SS Appls not to mention a 10' island! A huge Nook with massive windows; is great for those holiday get togethers, while the Great Room is wide open to both the kitchen and dining area with a Ceramic Tiled FP as a focal point. 9' ceilings make it feel much larger than it's almost 1000 sq ft main floor. There's a walkthru pantry & a convenient Pocket Office with 2 entry pts. Upstairs there's a HUGE BONUS RM separating the bedrooms. The kids bedrms are larger than expected. The Master is sprawling in size.  Retreat to the Master spa; with a Soaker Tub & separate 5' Brick Layed Shower, at the end of a long day. Mahogany is an AWARD WINNING community by Hopewell Residential with the largest community Lake in Calgary at 63 Acres, and an amazing 21 acre beachfront area which not only includes an awesome beach, but also a Playground &Recreation Facilities. With two private beach sites overlooking Mahogany Lake, enjoy a game of beach volleyball, build sandcastles, or simply stretch out and enjoy the sun.Mahogany's West Beach features picnic tables, a playground, beach volleyball, basketball courts, a fire pit, dock and day complex with washrooms and change rooms. The larger Central Beach site offers all of the West Beach amenities, plus many more, as part of the Mahogany Beach Club site along with summer BBQ's there's also winter skating and 3 on 3 hockey tournaments. Don't miss this amazing Lifestyle with this Beautiful Home! (id:1937)","579900","2101","3","3","11 February 2018","2015","Mahogany","Singlefamily","Southeast Calgary",NA,"l_53555412","https://mediavault.point2.com/p2h/listing/0392/8ae0/bcd8/a50636cba183575c89d2/wm_large.jpg"
"2391","70 COVEHAVEN ME NE, Calgary, Alb","T3K0E2","Come check out this beautiful home at the Open house on:  Saturday, February 24, 2018 from 1:30 - 4:30 PM. Its in The Perfect Location!  You can leave the car behind!  Located in Coventry Hills, this house is within a few blocks of amenities and destinations such as  Superstore, schools, VIVO Leisure Centre, banks, restaurants, parks, Home Depot, a movie theatre a park-and-ride with buses taking you to the downtown core, and access to Stoney Trail/Deerfoot Trail.   Why rent, when you can own! This beautiful house on a quiet Cul-de-sac features two master bedroom suites, both with their own ensuite and walk-in closets and many upgrades along with a fully developed basement (complete with its own 4-piece bathroom), fully fenced with low maintenance landscaped yard, storm doors, and central air conditioning for those hot summer days. There are no Condo or Community Fees or extra costs. (id:1937)","358000","1239","2","4","4 February 2018","2006",NA,"Singlefamily",NA,NA,"l_53280866","https://mediavault.point2.com/p2h/listing/075c/dd16/4d62/7882d8e0d61bd86856ea/wm_large.jpg"
"2392","84 Nolanhurst HT NW, Calgary, Alb","T3R1S7","This 4-bedroom Home built by Avi homes feature a huge bedroom on main floor with attached 4-piece bathroom very convenient for elderly parents and huge backyard and back on to Open Field. This is it! Do not miss this opportunity to own this stunning 2044 sq. Stylish, functional and bright, you'll fall in love from the minute you walk in. Upon entry you are welcomed to 9' ceiling and rich hardwood flooring through the kitchen, dining, living room (Decorated with fireplace) and tiles in wet area. Chef's kitchen is upgraded with stainless steel appliances including gas stove, light colour quartz island and corner pantry. Moving upstairs you'll find skylight on stairs and in a bonus room, upper floor laundry and 2 great sized secondary rooms, a 4-piece bathroom. Finally, Your master bedroom is complete with a massive walk-in closet and beautiful master en-suite complete. The basement is unfinished with roughed in plumbing. Must be seen to be appreciated! QUICK POSSESSION available! - upper floor laundry with washer and dryer installed-upper windows with extravagant old country views-central vacuum system rough-in- also add huge bedroom in main floor for elderly parents and young kids.-lastly have a peace of mind with 5year new home warranty and 1 year AVI builder home warranty and 10 year structural coverage (id:1937)","534900","2013","4","3","5 February 2018","2017","NolanHill","Singlefamily","Northwest Calgary",NA,"l_53303541","https://mediavault.point2.com/p2h/listing/9507/ddc3/16b3/3c30379ec57ee568de0c/wm_large.jpg"
"2393","#2412 4975 130 AV SE, Calgary, Alb","T2Z4P1","Great opportunity for this top floor 2 bedroom, 1 full bath unit with large balcony, upgraded appliances and underground parking!  Condo fees include Heat, Electric, Water/Sewer and heated parking.  Insuite laundry includes washer and dryer, big master bedroom and good sized 2nd bedroom.  New paint and newer carpet.  Newer fridge and newer washer and dryer.  Possession negotiable (id:1937)","194900","840","2","1","14 February 2018","2004","McKenzie","Singlefamily","McKenzie",NA,"l_53635922","https://mediavault.point2.com/p2h/listing/3ac9/2380/adb7/9ff577dd206520a32715/wm_large.jpg"
"2394","#1202 30 BRENTWOOD CM NW, Calgary, Alb","T2L1K8","Beautiful 2 Bedroom unit on top floor of the building. Facing view that allows to see the mountains and city view. Very bright and a lot of sunshine. Minutes walk to C-train station, university of Calgary, public transit, shopping centres, library, swimming pool, rink , hospitals etc. Parking stall is right next to the elevator and the storage room is right next to the parking stall. Standing out on the balcony , which adds more on the value of the unit. You will definitely enjoy living in this beautiful unit. (id:1937)","309900","525","2","1","6 February 2018","2015","Brentwood","Singlefamily","Northwest Calgary",NA,"l_53322092","https://mediavault.point2.com/p2h/listing/4e48/6762/ae1c/950664a28b43c2595d24/wm_large.jpg"
"2395","#404 211 13 AV SE, Calgary, Alb","T3G1E1","Beautiful condo situated in the Nuera building that offers incredible Views of Downtown and has luxuries such as a Concierge on site, Exercise room, walking distance to the C-train, Restaurants, shopping, the Dome, etc. Perfect and functional layout with a spacious Living room, floor to ceiling windows and the 9 ft ceilings provides lots of natural light. The kitchen has an open concept, lots of storage and a built in Dining table. This condo offers a Bedroom, full Bathroom, Insuite Laundry, Balcony with City views, separate Storage and Titled Parking. This one is a must see! * See Realtors Webpage for more information * (id:1937)","319900","569","1","1","14 February 2018","2010","Beltline","Singlefamily","Southwest Calgary",NA,"l_53636720","https://mediavault.point2.com/p2h/listing/52b1/6291/d1f5/6b13fcb0790a919488d0/wm_large.jpg"
